31,31,,Getafe,Villarreal,"2015-04-11 13:00:00"
31,31,,Real Sociedad,Deportivo La Corogne,"2015-04-11 13:00:00"
31,31,,Malaga,Atletico Madrid,"2015-04-11 13:00:00"
31,31,,Celta Vigo,Rayo Vallecano,"2015-04-11 13:00:00"
31,31,,Valence CF,Levante,"2015-04-11 13:00:00"
31,31,,Real Madrid,Eibar,"2015-04-11 13:00:00"
31,31,,Cordoba,Elche,"2015-04-11 13:00:00"
31,31,,Almeria,Granada CF,"2015-04-11 13:00:00"
31,31,,Espanyol Barcelone,Athletic Bilbao,"2015-04-11 13:00:00"
32,32,,Elche,Real Sociedad,"2015-04-18 13:00:00"
32,32,,Eibar,Celta Vigo,"2015-04-18 13:00:00"
32,32,,Deportivo La Corogne,Atletico Madrid,"2015-04-18 13:00:00"
32,32,,FC Barcelone,Valence CF,"2015-04-18 13:00:00"
32,32,,Levante,Espanyol Barcelone,"2015-04-18 13:00:00"
32,32,,Real Madrid,Malaga,"2015-04-18 13:00:00"
32,32,,Granada CF,FC Séville,"2015-04-18 13:00:00"
32,32,,Athletic Bilbao,Getafe,"2015-04-18 13:00:00"
32,32,,Rayo Vallecano,Almeria,"2015-04-18 13:00:00"
32,32,,Villarreal,Cordoba,"2015-04-18 13:00:00"
33,33,,Espanyol Barcelone,FC Barcelone,"2015-04-25 13:00:00"
33,33,,Real Sociedad,Villarreal,"2015-04-25 13:00:00"
33,33,,Celta Vigo,Real Madrid,"2015-04-25 13:00:00"
33,33,,Malaga,Deportivo La Corogne,"2015-04-25 13:00:00"
33,33,,FC Séville,Rayo Vallecano,"2015-04-25 13:00:00"
33,33,,Getafe,Levante,"2015-04-25 13:00:00"
33,33,,Almeria,Eibar,"2015-04-25 13:00:00"
33,33,,Atletico Madrid,Elche,"2015-04-25 13:00:00"
33,33,,Valence CF,Granada CF,"2015-04-25 13:00:00"
33,33,,Cordoba,Athletic Bilbao,"2015-04-25 13:00:00"
34,34,,Athletic Bilbao,Real Sociedad,"2015-04-29 13:00:00"
34,34,,Elche,Deportivo La Corogne,"2015-04-29 13:00:00"
34,34,,Villarreal,Atletico Madrid,"2015-04-29 13:00:00"
34,34,,Rayo Vallecano,Valence CF,"2015-04-29 13:00:00"
34,34,,Granada CF,Espanyol Barcelone,"2015-04-29 13:00:00"
34,34,,Celta Vigo,Malaga,"2015-04-29 13:00:00"
34,34,,Eibar,FC Séville,"2015-04-29 13:00:00"
34,34,,FC Barcelone,Getafe,"2015-04-29 13:00:00"
34,34,,Real Madrid,Almeria,"2015-04-29 13:00:00"
34,34,,Levante,Cordoba,"2015-04-29 13:00:00"
35,35,,Cordoba,FC Barcelone,"2015-05-02 13:00:00"
35,35,,Deportivo La Corogne,Villarreal,"2015-05-02 13:00:00"
35,35,,FC Séville,Real Madrid,"2015-05-02 13:00:00"
35,35,,Almeria,Celta Vigo,"2015-05-02 13:00:00"
35,35,,Espanyol Barcelone,Rayo Vallecano,"2015-05-02 13:00:00"
35,35,,Real Sociedad,Levante,"2015-05-02 13:00:00"
35,35,,Valence CF,Eibar,"2015-05-02 13:00:00"
35,35,,Malaga,Elche,"2015-05-02 13:00:00"
35,35,,Getafe,Granada CF,"2015-05-02 13:00:00"
35,35,,Atletico Madrid,Athletic Bilbao,"2015-05-02 13:00:00"
36,36,,FC Barcelone,Real Sociedad,"2015-05-09 13:00:00"
36,36,,Athletic Bilbao,Deportivo La Corogne,"2015-05-09 13:00:00"
36,36,,Levante,Atletico Madrid,"2015-05-09 13:00:00"
36,36,,Real Madrid,Valence CF,"2015-05-09 13:00:00"
36,36,,Eibar,Espanyol Barcelone,"2015-05-09 13:00:00"
36,36,,Almeria,Malaga,"2015-05-09 13:00:00"
36,36,,Celta Vigo,FC Séville,"2015-05-09 13:00:00"
36,36,,Villarreal,Elche,"2015-05-09 13:00:00"
36,36,,Rayo Vallecano,Getafe,"2015-05-09 13:00:00"
